qid,band,r_between_0_1,r,delta,delta_rel,p,d_axis,alpha,residual_norm,r2_local,cos_en,cos_zh,en_tokens,zh_tokens,cm_tokens,en_han,en_latin,zh_han,zh_latin,cm_han,cm_latin
866251,40-60,True,0.7866005082889486,0.2524380385875702,0.44565857217700156,0.4455605745315552,0.5664381980895996,0.21339952279460161,0.2524380385875702,0.186521267504824,0.8688755035400391,0.960831880569458,11,11,14,0,40,15,0,10,23
907046,40-60,True,0.6594631954132806,0.2696429491043091,0.7160588680893935,0.2483309805393219,0.3765653371810913,0.3405366612113701,0.2696429491043091,0.18445083569961185,0.9328122138977051,0.955424427986145,11,8,16,0,40,14,0,12,27
574730,40-60,True,0.6545749567718466,0.32997581362724304,0.7044354140388884,0.30661988258361816,0.4684259295463562,0.34542497095798513,0.32997581362724304,0.19384113535391445,0.8985500931739807,0.9324673414230347,11,7,11,0,42,15,0,6,23
995825,40-60,True,0.7523513364689409,0.2073691338300705,0.4671423495939097,0.33397623896598816,0.4439099431037903,0.2476486490001744,0.2073691338300705,0.2193863334040249,0.9227290153503418,0.9724563360214233,11,9,11,0,36,8,3,7,12
988754,40-60,True,0.9161812457039471,0.5052457451820374,0.889686859526411,0.5202916860580444,0.5678916573524475,0.08381878055537689,0.5052457451820374,0.008797882372612253,0.7370116710662842,0.8712304830551147,11,10,8,0,37,11,7,4,13
572978,40-60,True,0.8758535579659074,0.2408449947834015,0.4376529689051894,0.48199135065078735,0.5503104329109192,0.12414630224384245,0.2408449947834015,0.07447262878837613,0.854839026927948,0.968663215637207,11,9,13,0,41,13,0,7,23
933946,40-60,True,0.9370526023274153,0.271190881729126,0.5131289281212716,0.4952363967895508,0.5285043716430664,0.06294735464588376,0.271190881729126,0.014825739283720551,0.8405982851982117,0.9626744389533997,11,8,7,0,29,11,0,5,10
1007696,40-60,True,0.7715313325742669,0.3506399095058441,0.6632449109970953,0.4078880548477173,0.5286733508110046,0.22846867784550615,0.3506399095058441,0.10607372695373485,0.855339527130127,0.9312312602996826,27,21,18,0,89,27,4,8,25
939866,40-60,True,0.46628814489527287,0.1977768838405609,0.4903913448380738,0.18805596232414246,0.40330418944358826,0.5337118791330968,0.19777686893939972,0.5422254899912895,0.9627597332000732,0.9572762846946716,8,8,10,0,36,15,0,6,19
906692,40-60,True,0.860896452369316,0.2787418067455292,0.39817922746636536,0.6026628613471985,0.7000410556793213,0.13910354180349802,0.2787418067455292,0.10877003031747012,0.7795502543449402,0.9564103484153748,10,11,15,0,30,14,0,11,10
842596,40-60,True,0.8950407168492908,0.31163591146469116,0.3841133171760097,0.7261576652526855,0.8113124370574951,0.10495929587998296,0.31163591146469116,0.06947827043952093,0.6877892017364502,0.9478159546852112,11,8,12,0,37,11,0,6,15
969750,40-60,True,0.9110199876731971,0.24461722373962402,0.4014374683741273,0.5551329851150513,0.609353244304657,0.08898008675235528,0.24461720883846283,0.046829656590862245,0.8159950375556946,0.9686113595962524,8,8,10,0,27,10,0,6,17
1009023,40-60,True,0.9467685545218584,0.16995543241500854,0.22867258013974068,0.7036631107330322,0.7432261109352112,0.053231339215836705,0.16995543241500854,0.05140300687418886,0.73798668384552,0.9847750663757324,13,11,15,0,50,13,0,8,18
1096425,40-60,True,0.8163888555386506,0.20778898894786835,0.4156371875324402,0.4081362783908844,0.4999287724494934,0.1836111979433877,0.20778898894786835,0.1632852220978137,0.8951241970062256,0.9741989374160767,8,8,11,0,31,11,0,6,15
584500,40-60,True,0.5020196988127329,0.30558687448501587,0.522309598178373,0.2937158942222595,0.5850684642791748,0.49798029802401267,0.30558690428733826,0.4761680126296395,0.9101738929748535,0.9108652472496033,11,11,12,0,34,14,0,6,21
842108,40-60,True,0.8970554939244577,0.2850487530231476,0.4414109627332648,0.5792890787124634,0.6457672715187073,0.10294448596605348,0.2850487530231476,0.05158436509415576,0.7915858030319214,0.9571638703346252,11,6,9,0,41,12,0,7,13
1087803,40-60,True,0.9217036170233828,0.21804110705852509,0.2968158320370068,0.6770840883255005,0.7346006631851196,0.07829638506163165,0.21804110705852509,0.06505709625860778,0.7470076084136963,0.9745749235153198,12,10,14,0,46,12,0,8,16
136700,40-60,True,0.2859546944541558,0.30014243721961975,0.5518724334171818,0.15551988780498505,0.543861985206604,0.7140454246207982,0.30014243721961975,0.626038507405513,0.9428640007972717,0.8795524835586548,6,6,7,0,40,10,0,5,21
1095988,40-60,True,0.8159796876041361,0.23421132564544678,0.576837221618433,0.33130955696105957,0.4060267210006714,0.18402033802769543,0.23421132564544678,0.09237063585775507,0.9176896810531616,0.9697813391685486,8,6,9,0,31,10,0,5,14
1022132,40-60,True,0.7311173858106753,0.4402426481246948,0.6002057394287883,0.5362645387649536,0.7334862351417542,0.26888266206169015,0.4402426481246948,0.16714538499840992,0.7593034505844116,0.8836450576782227,16,11,15,0,51,12,0,8,25
1079231,40-60,True,0.09658605007191985,0.22791749238967896,0.3153407249444301,0.06980909407138824,0.7227658033370972,0.9034138889354797,0.22791749238967896,0.891393449367893,0.9715901613235474,0.7608506679534912,9,9,12,0,40,14,0,8,24
1089541,40-60,True,0.8167319207399736,0.2745058238506317,0.45144051037884086,0.4966272711753845,0.6080664396286011,0.18326807627921868,0.2745058238506317,0.1414877068669973,0.8390039801597595,0.9561140537261963,20,19,23,0,60,20,4,14,30
994070,40-60,True,0.5590829186591416,0.3225999176502228,0.5943468983047677,0.3034593164920807,0.5427805185317993,0.440917064943846,0.3225999176502228,0.3549816068272601,0.9019208550453186,0.9193273782730103,12,12,13,0,53,17,0,10,21
335711,40-60,True,0.4515252637852538,0.33100488781929016,0.95962354581086,0.1557455211877823,0.34493201971054077,0.5484747607391084,0.33100488781929016,0.24623396919129936,0.933089554309845,0.9273221492767334,12,11,12,0,39,8,7,6,21
961705,40-60,True,0.9000494941284686,0.37056517601013184,0.5471329487615045,0.6095904111862183,0.6772854328155518,0.09995064137784831,0.37056517601013184,0.03229446136162839,0.7455405592918396,0.9290494322776794,9,6,7,0,32,10,0,7,17
1086075,40-60,True,0.8360929999597028,0.22456511855125427,0.3833914963829721,0.4897274076938629,0.58573317527771,0.16390690782095776,0.22456511855125427,0.15452839852233258,0.8548688292503357,0.9701767563819885,9,8,11,0,31,11,0,6,14
893275,40-60,True,0.6822993985348583,0.25792810320854187,0.5375041416898947,0.32740992307662964,0.4798625409603119,0.3177006474070972,0.25792810320854187,0.2589076840450826,0.9131379723548889,0.9551157355308533,15,10,12,0,45,15,0,8,16
267341,40-60,True,0.11649855718003303,0.27737849950790405,0.37372610866441497,0.08646491169929504,0.7421972751617432,0.8835014960217896,0.27737849950790405,0.8482240735396531,0.9577925205230713,0.7465381622314453,10,9,12,0,33,12,0,7,17
998174,40-60,True,0.3031964499030886,0.3713614344596863,0.4266368885084301,0.2639140486717224,0.8704391121864319,0.6968034289591092,0.3713614344596863,0.7273344494046621,0.8962200880050659,0.7471091747283936,8,7,9,0,24,9,0,4,17
701390,40-60,True,0.9443316894464421,0.17229989171028137,0.2889986246451418,0.5630069971084595,0.5961962342262268,0.055668386193856216,0.17229987680912018,0.035777001663542474,0.8266680240631104,0.984605610370636,8,7,10,0,34,11,0,7,7
914637,40-60,True,0.2659170255038833,0.3679315745830536,0.5238290031999155,0.18677711486816406,0.7023887038230896,0.7340830137544373,0.3679315745830536,0.6626025144523842,0.9148702621459961,0.7993854284286499,18,20,24,0,66,22,0,9,34
176677,40-60,True,0.6601504772486004,0.290397971868515,0.5136664751681735,0.37321174144744873,0.56534343957901,0.3398495399293576,0.2903980016708374,0.30446125185262596,0.8881911039352417,0.9393772482872009,15,10,12,0,54,15,0,7,15
1031684,40-60,True,0.03123222894112628,0.12285058945417404,0.12663013754079974,0.030300036072731018,0.9701528549194336,0.9687678626185179,0.12285058945417404,0.9832012416713045,0.9919949769973755,0.5507922768592834,16,11,15,0,51,15,0,7,31
1094191,40-60,True,0.2937263376857077,0.2119247019290924,0.41267488161435806,0.15083996951580048,0.5135391354560852,0.7062735279333751,0.2119247019290924,0.7454868833849848,0.966167688369751,0.9117687344551086,8,8,8,0,36,11,0,4,22
1011512,40-60,True,0.7085221808336287,0.40544942021369934,0.48344717249642366,0.5942115783691406,0.8386633396148682,0.2914778058870921,0.40544942021369934,0.26659711735252933,0.7412616014480591,0.8879270553588867,14,12,16,0,59,18,0,8,39
758519,40-60,True,0.22524491978330327,0.3778418004512787,0.45983953178689235,0.1850796639919281,0.8216818571090698,0.7747550966141694,0.3778418004512787,0.7394937107110997,0.9114906191825867,0.7259867787361145,9,9,14,0,26,10,0,7,22
1074603,40-60,True,0.5326208974603439,0.23326490819454193,0.5470988230235453,0.22709199786186218,0.42636704444885254,0.4673790481099285,0.23326490819454193,0.42190015638030964,0.9470084309577942,0.952938437461853,8,9,10,0,37,14,0,5,15
1097359,40-60,True,0.5629669971787562,0.3975854218006134,0.572277041608833,0.3911173343658447,0.6947429180145264,0.437033030243568,0.3975854218006134,0.3683670166667111,0.844476580619812,0.8748687505722046,16,12,16,0,50,19,0,9,28
841521,40-60,True,0.5091550212587929,0.5525645613670349,0.7004657206064915,0.40164852142333984,0.788853108882904,0.4908449294463367,0.5525645613670349,0.329326134992336,0.7666754722595215,0.7723726034164429,9,10,11,0,39,12,0,5,23
1012329,40-60,True,0.941854264778737,0.3748200237751007,0.42466779210178646,0.831298828125,0.8826193809509277,0.05814567524546785,0.3748200237751007,0.01840218434585872,0.584226131439209,0.9284381866455078,14,10,16,0,46,13,0,8,38
1000459,40-60,True,0.8797425244523769,0.24681667983531952,0.3514661707704841,0.6177980899810791,0.702248752117157,0.12025737396357318,0.24681667983531952,0.10480331454403202,0.7787035703659058,0.9659748077392578,12,11,12,0,35,15,0,8,21
300674,40-60,True,0.5316176235593203,0.30610954761505127,0.4841664173863134,0.33611011505126953,0.632240355014801,0.46838236642713643,0.30610954761505127,0.483434233449632,0.89666348695755,0.9093018770217896,20,19,20,0,61,22,0,11,27
300312,40-60,True,0.6424079194854546,0.3523789644241333,0.5825814403087937,0.3885654807090759,0.604857861995697,0.3575920964419163,0.3523789644241333,0.2736559270438418,0.8624229431152344,0.9145233631134033,8,8,12,0,31,9,0,6,24
326719,40-60,True,0.19790716422663393,0.22735750675201416,0.5114499911996473,0.08797669410705566,0.44453516602516174,0.8020928274623845,0.22735750675201416,0.7109390685707733,0.9702844023704529,0.9105873703956604,7,7,8,0,30,10,0,5,14
1083340,40-60,True,0.8743958509397242,0.23644952476024628,0.38275016882293955,0.5401708483695984,0.6177646517753601,0.12560413569686238,0.23644952476024628,0.09722064568892297,0.8261536359786987,0.9690354466438293,14,14,17,0,63,16,0,11,20
659182,40-60,True,0.8204218290923148,0.30268141627311707,0.36112100762654725,0.6876543760299683,0.8381717205047607,0.17957820148562834,0.30268141627311707,0.1982600849881334,0.7177577614784241,0.9428642988204956,9,10,11,0,35,12,0,5,23
250636,40-60,True,0.6431064947682669,0.2596895098686218,0.6340595552452876,0.263394832611084,0.4095664322376251,0.3568936251560563,0.2596895098686218,0.24059692150039602,0.9315923452377319,0.9555976390838623,10,10,10,0,31,11,2,5,9
1099670,40-60,True,0.09104627995187028,0.21295316517353058,0.2751824351164095,0.07045723497867584,0.7738617658615112,0.9089536845847586,0.21295318007469177,0.9160400216492476,0.9748435020446777,0.7299365997314453,8,8,14,0,28,7,0,5,25
988743,40-60,True,0.1820410846018156,0.3182896077632904,0.5220084664858452,0.11099778860807419,0.6097403168678284,0.8179588335848369,0.3182896077632904,0.710591068882277,0.9431856870651245,0.8249738216400146,11,9,12,0,35,14,0,7,19
1040409,40-60,True,0.4783297173501426,0.28158995509147644,0.42914854587267404,0.3138606548309326,0.6561596393585205,0.5216701618112584,0.28158995509147644,0.5963945927824053,0.911099374294281,0.9017692804336548,16,13,16,0,59,14,0,8,20
260762,40-60,True,0.5546641290926986,0.3701542913913727,0.467747839583017,0.43893587589263916,0.7913543581962585,0.4453359376665621,0.3701542913913727,0.47546950527226384,0.8351605534553528,0.8693935871124268,8,8,12,0,29,12,0,8,15
286160,40-60,True,0.8173699296150752,0.39562833309173584,1.0354575066891112,0.31230127811431885,0.38208070397377014,0.18263001876505827,0.39562833309173584,0.030169867776092762,0.8729732036590576,0.919304609298706,11,9,7,0,37,13,0,6,12
288884,40-60,True,0.7687823899763412,0.46128132939338684,0.7058171834322887,0.5024317502975464,0.6535422205924988,0.2312176643023946,0.46128132939338684,0.09691406485233323,0.7673909664154053,0.8821926116943359,16,9,9,0,61,14,0,6,14
1100980,40-60,True,0.6809460347043406,0.22820116579532623,0.5599950810382421,0.2774893641471863,0.40750566124916077,0.3190538610550678,0.22820116579532623,0.24505988727447237,0.9354619383811951,0.9655098915100098,14,13,13,0,55,21,0,12,23
1017348,40-60,True,0.4483963916600006,0.2094409018754959,0.5097581407711386,0.18422961235046387,0.4108632802963257,0.5516035759544288,0.2094409018754959,0.5393649640861693,0.961097002029419,0.9523859024047852,19,12,18,0,75,18,0,9,37
1097373,40-60,True,0.5804428080437726,0.532329797744751,0.8178656564731016,0.3777967691421509,0.6508768200874329,0.4195571304155745,0.532329797744751,0.20833397270120912,0.7869473695755005,0.821026086807251,12,14,12,0,55,22,0,10,28
1089804,40-60,True,0.44723765420398387,0.2894371449947357,0.6402965094167167,0.2021675705909729,0.4520361125469208,0.5527623096668806,0.2894371449947357,0.42702325780755535,0.937677264213562,0.9268959164619446,15,14,15,0,44,9,3,6,21
1046567,40-60,True,0.9491598942524965,0.20588290691375732,0.25778935534903796,0.7580444812774658,0.7986478209495544,0.0508401630497352,0.20588290691375732,0.03743805637664688,0.6914905309677124,0.9779819250106812,7,8,9,0,24,8,3,5,9
1086391,40-60,True,0.6939882346488678,0.24771974980831146,0.4077702445144356,0.4215967059135437,0.6074983477592468,0.30601177091343046,0.24771974980831146,0.3602772964756218,0.8804455995559692,0.9520378112792969,13,12,18,0,44,20,0,11,32
1098787,40-60,True,0.7548943244605669,0.19265544414520264,0.5510164037143244,0.2639386057853699,0.3496364951133728,0.24510564840448926,0.19265545904636383,0.1651839080133123,0.9466102123260498,0.9777698516845703,10,11,13,0,32,10,3,6,15
1082607,40-60,True,0.5527336415873626,0.5220430493354797,0.7888831293281415,0.36577123403549194,0.661749541759491,0.4472663593872914,0.5220430493354797,0.24325293779904522,0.7968413233757019,0.819934070110321,11,12,12,0,35,14,0,7,15
658498,40-60,True,0.45867675833578087,0.14846938848495483,0.6924640657308768,0.09834367036819458,0.21440735459327698,0.541323237263186,0.14846938848495483,0.37930965271950745,0.9841426610946655,0.9822430610656738,8,9,9,0,23,9,3,4,15
1015641,40-60,True,0.18315621624638226,0.2849767208099365,0.6754949353221404,0.07726965099573135,0.4218783974647522,0.8168438081038649,0.2849767208099365,0.593874162609461,0.9564089775085449,0.9000165462493896,9,9,9,0,25,9,6,6,12
516413,40-60,True,0.5350497236240467,0.41404104232788086,0.8188494164502794,0.270541250705719,0.5056375861167908,0.4649502729972817,0.41404104232788086,0.24380334209767152,0.8776887655258179,0.8866498470306396,14,13,12,0,49,17,0,9,24
818819,40-60,True,0.08764962635453999,0.28023606538772583,0.37967222370982756,0.06469418853521347,0.738099992275238,0.91235034196064,0.28023606538772583,0.8523851269438815,0.9586412310600281,0.7339962720870972,8,8,8,0,38,12,0,5,21
901355,40-60,True,0.9352923877278653,0.25478869676589966,0.2754413613639326,0.8651639223098755,0.9250197410583496,0.06470767228551219,0.25478869676589966,0.05230242183613332,0.5932871103286743,0.9657500386238098,9,10,11,0,29,11,0,5,10
1096207,40-60,True,0.7368325407570319,0.5859026312828064,0.8542942084702795,0.5053436160087585,0.6858323812484741,0.2631674120530454,0.5859026312828064,0.08667162319248767,0.7006730437278748,0.8120710253715515,12,13,10,0,41,16,0,5,13
984948,40-60,True,0.8141127886622377,0.29073360562324524,0.42122820865055627,0.5619043111801147,0.6902045011520386,0.1858873208791187,0.29073357582092285,0.1630009005027342,0.7998688220977783,0.9495065808296204,11,8,11,0,31,12,0,7,15
805900,40-60,True,0.8142761951535222,0.281001478433609,0.5673478000864883,0.40330255031585693,0.4952896237373352,0.18572379558340643,0.281001478433609,0.09678886275095966,0.8791927099227905,0.95628821849823,14,15,16,0,48,19,0,12,12
921348,40-60,True,0.6271038376679396,0.3206630349159241,0.7181146848717441,0.2800235450267792,0.44653457403182983,0.3728961846480462,0.3206630349159241,0.21237658120957514,0.909381091594696,0.9347246885299683,9,6,11,0,46,12,0,10,21
587853,40-60,True,0.8984478235499839,0.16858476400375366,0.26661906256644796,0.5680937170982361,0.6323057413101196,0.10155208579086074,0.16858476400375366,0.1266954250286716,0.8244243860244751,0.9837281703948975,8,6,7,0,28,9,0,4,10
694560,40-60,True,0.9795441968826546,0.21169257164001465,0.2199128710573702,0.9429290294647217,0.962620198726654,0.02045576869886276,0.21169257164001465,0.008578099895102831,0.5330355167388916,0.9773992300033569,12,8,10,0,29,9,0,6,7
993627,40-60,True,0.46479613185134167,0.2980974018573761,0.47474226011376885,0.29185208678245544,0.6279141902923584,0.5352039680972743,0.2980974018573761,0.5596524740202168,0.9129801988601685,0.8991000652313232,13,15,15,0,51,17,0,8,27
1087171,40-60,True,0.6093718901340777,0.28197216987609863,0.6847705645397391,0.2509247958660126,0.4117761254310608,0.39062804564568787,0.28197216987609863,0.245518896261396,0.9287642240524292,0.9473093152046204,13,9,12,0,56,15,0,7,26
